user_male,friends_male,friends_female
17084,0,12
17085,18,18
17086,6,40
17088,3,2
17090,5,17
17092,2,22
17096,1,8
17097,26,85
17098,2,0
17100,35,34
17102,53,70
17103,68,38
17104,52,45
17105,8,44
17106,34,133
17115,21,51
17116,66,57
17117,40,36
17118,23,68
17119,45,106
17121,11,49
17122,19,30
17125,21,17
17126,15,34
17129,18,21
17130,22,14
17132,26,26
17133,3,11
17134,3,6
17135,11,15
17136,11,167
17137,0,8
17138,1,14
17139,5,16
17140,1,36
17141,16,14
17142,23,36
17143,7,0
17145,9,3
17146,30,53
17147,1,2
17149,8,11
17150,5,13
17151,0,3
17154,3,28
17156,1,17
17157,23,38
17159,12,53
17160,14,2
17165,25,53
17166,3,6
17167,46,65
17168,0,3
17169,42,102
17171,11,28
17175,5,93
17176,26,30
17178,39,17
17179,0,10
17180,0,3
17182,14,10
17183,3,8
17184,24,31
17185,18,38
17186,4,63
17188,0,18
17189,18,2
17190,14,23
17192,0,39
17194,2,24
17195,3,3
17196,4,5
17197,19,30
17199,35,15
17200,6,12
17201,19,14
17202,68,20
17204,0,8
17205,14,16
17206,11,10
17207,6,31
17208,7,14
17212,3,18
17213,16,46
17214,15,20
17215,44,102
17216,10,17
17217,3,54
17218,0,6
17219,0,22
17220,1,24
17221,33,21
17223,25,25
17224,17,80
17226,34,45
17227,21,36
17228,9,12
17229,57,67
17230,14,7
17232,3,42
17233,6,18
17234,8,22
17235,94,135
17241,13,23
17242,7,28
17243,21,27
17247,20,15
17248,15,9
17249,12,42
17250,0,6
17251,10,10
17252,2,7
17253,32,13
17254,0,50
17255,0,27
17256,136,676
17257,8,18
17258,0,9
17259,0,8
17260,32,27
17261,11,50
17262,0,6
17263,11,17
17265,3,8
17266,36,32
17267,22,16
17268,6,7
17269,3,10
17271,1,3
17274,1,13
17275,19,50
17276,1,19
17283,1,4
17286,5,19
17288,8,5
17296,4,34
17297,1,10
17298,17,22
17299,14,20
17300,5,8
17301,15,78
17302,51,110
17303,0,1
17305,0,11
17307,15,29
17308,18,32
17309,12,4
17310,14,23
17311,2,20
17312,0,7
17313,1,14
17314,23,19
17315,17,15
17316,41,37
17317,8,18
17318,21,125
17319,29,35
17320,0,12
17321,1,32
17322,2,3
17323,17,13
17327,5,9
17328,19,27
17331,44,44
17332,14,5
17334,17,38
17335,28,23
17336,9,19
17337,27,13
17338,15,49
17340,5,21
17341,51,112
17342,0,222
17343,14,12
17344,14,17
17345,30,62
17346,29,20
17347,26,11
17348,15,72
17349,5,88
17353,1,5
17354,21,32
17356,2,3
17359,0,2
17362,26,6
17364,5,27
17366,10,82
17367,29,57
17368,1,1
17370,8,33
17371,14,13
17372,6,16
17373,3,9
17374,15,12
17375,2,2
17377,50,54
17379,74,58
17380,18,48
17381,18,16
17382,15,29
17384,15,50
17388,11,21
17391,6,15
17398,6,40
17400,0,1
17402,17,22
17404,14,13
17405,6,15
17406,1,58
17407,30,20
17408,9,18
17409,5,20
17410,52,30
17412,59,47
17413,15,10
17414,36,68
17415,0,5
17417,14,6
17419,23,16
17421,36,46
17422,11,87
17423,9,7
17424,9,49
17426,9,23
17427,14,38
17428,2,65
17429,0,1
17430,2,3
17431,11,11
17432,13,59
17435,38,39
17436,2,5
17437,25,284
17438,4,3
17440,20,3
17446,15,18
17448,16,24
17453,2,0
17454,21,8
17455,8,13
17456,7,2
17459,12,28
17463,22,29
17464,16,42
17465,32,18
17466,4,10
17467,57,20
17468,15,26
17469,32,48
17470,6,8
17471,9,64
17472,11,42
17474,4,20
17475,32,35
17476,6,42
17477,4,15
17478,0,1
17479,86,427
17480,44,78
17481,40,20
17482,7,15
17483,46,57
17484,55,97
17485,5,34
17487,14,168
17489,6,17
17493,38,30
17494,13,23
17495,3,6
17499,1,48
17501,13,15
17505,0,112
17506,14,24
17507,13,18
17508,2,27
17510,0,18
17511,20,40
17512,0,3
17513,14,28
17514,0,8
17515,9,23
17517,0,1
17519,12,34
17520,0,36
17521,1,44
17522,11,9
17523,0,19
17524,25,20
17525,22,14
17526,24,228
17527,3,15
17528,6,78
17529,10,19
17530,10,9
17531,9,2
17534,16,13
17535,19,25
17537,4,147
17540,6,36
17542,45,116
17545,13,109
17546,7,47
17547,7,35
17550,2,110
17552,27,32
17553,0,9
17554,10,85
17558,41,49
17559,6,36
17561,33,19
17562,18,16
17563,24,54
17564,6,44
17565,3,1
17566,17,15
17567,9,19
17568,7,19
17569,15,12
17571,11,12
17572,26,24
17573,11,15
17574,32,38
17575,33,53
17576,19,14
17578,0,61
17579,9,73
17580,7,20
17581,0,2
17582,29,37
17583,17,7
17585,10,99
17586,3,11
17587,6,6
17589,16,1
17590,26,16
17591,61,33
17593,41,33
17595,0,4
17596,2,2
17598,3,39
17599,12,24
17600,26,113
17601,0,4
17602,2,79
17603,10,28
17607,7,40
17618,12,23
17619,3,9
17621,31,61
17622,0,4
17623,24,32
17624,17,76
17627,50,91
17628,9,22
17629,6,6
17630,35,41
17631,21,19
17633,7,19
17634,22,20
17637,67,51
17638,5,2
17639,0,28
17642,5,5
17643,1,7
17644,16,415
17647,14,35
17648,6,174
17649,13,29
17650,27,136
17651,19,24
17653,1,5
17654,33,39
17656,4,15
17657,4,10
17659,17,10
17663,7,11
17665,26,5
17671,45,74
17673,22,9
17675,12,70
17676,15,35
17678,40,11
17679,5,13
17683,5,3
17684,7,11
17689,7,6
17690,14,28
17695,9,22
17697,12,18
17700,8,6
17701,20,16
17703,26,37
17708,25,18
17710,11,24
17711,160,94
17713,24,15
17715,14,15
17720,7,38
17721,20,30
17722,11,43
17725,20,23
17726,13,50
17730,15,17
17731,0,3
17733,15,22
17734,0,5
17735,21,35
17736,26,17
17737,46,41
17738,23,20
17740,12,42
17741,7,21
17743,21,45
17745,6,16
17746,7,27
17748,11,20
17749,41,64
17751,53,195
17753,21,34
17754,0,15
17755,2,1
17756,7,7
17758,13,8
17759,0,123
17760,0,19
17761,4,50
17762,10,32
17765,15,15
17766,3,5
17767,30,33
17770,5,16
17771,11,24
17776,3,5
17777,12,55
17778,23,94
17779,3,17
17780,0,1
17781,24,11
17782,62,44
17783,28,28
17785,16,36
17787,14,17
17788,5,7
17789,7,27
17791,24,39
17792,11,18
17793,0,32
17794,54,64
17795,4,11
17796,6,6
17797,7,11
17798,28,31
17800,21,32
17801,4,11
17802,4,7
17803,5,53
17805,10,20
17808,3,12
17809,11,21
17810,30,33
17812,0,3
17814,12,30
17817,24,9
17818,32,77
17821,0,6
17822,1,11
17826,14,22
17827,10,42
17828,18,30
17829,0,13
17830,13,15
17831,38,87
17832,13,19
17833,11,10
17835,8,23
17840,18,39
17842,32,10
17844,35,30
17845,19,33
17847,34,29
17855,19,20
17856,15,4
17857,33,25
17858,15,4
17859,15,65
17860,7,21
17861,7,16
17862,27,35
17863,17,24
17864,19,13
17865,38,45
17867,6,9
17868,31,24
17869,5,23
17875,13,30
17877,15,20
17883,11,31
17884,18,15
17885,12,5
17886,0,183
17887,8,5
17888,9,59
17889,34,31
17891,41,87
17892,21,26
17893,0,52
17894,8,5
17895,16,15
17902,19,31
17906,56,38
17914,0,10
17915,6,33
17922,0,3
17926,7,11
17927,92,74
17928,0,3
17935,44,44
17937,2,37
17938,4,5
17939,2,24
17940,6,22
17941,4,12
17943,21,29
17944,62,30
17946,68,58
17948,25,19
17949,58,40
17950,12,12
17953,34,23
17954,125,136
17955,21,30
17956,7,28
17957,3,15
17959,23,8
17962,5,22
17963,41,65
17965,52,81
17966,20,23
17967,17,39
17968,46,59
17969,0,18
17971,24,50
17973,13,16
17974,2,2
17975,27,6
17976,18,12
17977,28,63
17978,15,11
17980,9,22
17981,29,20
17982,45,46
17984,15,25
17985,21,43
17986,8,11
17989,8,17
17990,31,21
17991,13,23
17992,19,13
17996,22,12
18000,16,12
18001,48,68
18004,17,31
18005,94,105
18006,13,6
18008,25,37
18009,1,9
18017,30,54
18019,26,27
18027,37,60
18029,35,45
18030,87,25
18031,8,8
18033,13,14
18034,7,5
18035,28,14
18037,41,76
18038,25,38
18039,4,23
18041,5,15
18042,26,20
18043,21,18
18044,8,11
18046,23,18
18052,1,7
18055,31,19
18056,16,29
18057,25,51
18060,13,13
18062,12,35
18063,13,39
18066,28,100
18067,6,11
18069,4,160
18071,30,40
18072,23,12
18075,0,12
18077,72,88
18078,17,18
18079,22,39
18081,9,10
18082,14,22
18083,5,10
18084,51,42
18088,16,43
18089,49,106
18094,45,29
18096,11,11
18098,4,30
18099,4,33
18100,9,24
18102,6,33
18104,18,44
18106,1,2
18108,12,12
18109,0,6
18110,0,3
18111,5,17
18112,6,11
18114,32,78
18115,9,16
18117,33,27
18120,9,24
18123,32,16
18126,10,28
18131,23,48
18134,7,17
18137,6,38
18140,7,28
18142,3,14
18145,6,10
18146,14,38
18147,8,10
18148,15,36
18149,9,62
18151,6,12
18152,38,121
18153,44,94
18155,3,21
18156,13,11
18157,25,27
18158,51,53
18159,23,10
18161,21,25
18164,11,9
18168,23,17
18172,10,31
18174,11,16
18176,15,16
18178,2,18
18180,5,38
18182,21,60
18184,8,35
18185,43,14
18186,2,12
18188,0,25
18189,12,17
18190,6,11
18191,2,3
18192,43,64
18193,18,31
18196,11,11
18197,5,17
18198,25,19
18199,4,5
18200,9,16
18203,14,19
18204,25,21
18206,19,19
18207,18,36
18208,28,32
18209,32,17
18213,4,10
18214,15,13
18215,15,7
18218,25,9
18219,57,5
18220,5,18
18224,27,46
18225,68,62
18226,6,25
18227,28,18
18228,28,34
18229,20,19
18232,30,45
18233,17,19
18236,25,11
18238,7,9
18239,0,18
18240,8,11
18243,17,15
18245,48,62
18246,23,19
18248,7,9
18249,12,29
18250,1,0
18251,22,26
18253,28,30
18255,45,211
18259,8,4
18260,58,143
18261,0,20
18262,12,34
18265,21,23
18266,15,37
18267,1,8
18269,116,105
18270,11,10
18272,5,33
18273,19,16
18274,23,21
18275,5,30
18276,25,12
18277,10,3
18279,4,26
18280,18,26
18281,17,18
18282,63,107
18283,54,71
18284,15,7
18285,0,28
18287,18,19
18288,0,14
18290,58,151
18291,11,38
18292,19,21
18294,44,65
18295,38,21
18296,39,41
18298,41,37
18299,27,20
18302,20,22
18303,37,34
18304,13,10
18305,17,49
18307,70,71
18308,2,6
18309,7,10
18310,20,28
18312,9,14
18314,26,31
18315,18,26
18319,100,100
18320,14,29
18321,5,8
18324,17,12
18325,16,6
18326,28,41
18328,0,21
18329,17,15
18330,13,23
18331,15,18
18332,21,26
18333,26,16
18334,12,3
18335,14,14
18336,18,24
18338,1,59
18340,29,98
18341,61,62
18344,17,30
18345,21,12
18346,13,42
18347,9,35
18348,31,49
18352,3,128
18354,1,8
18356,6,43
18357,11,46
18358,19,25
18361,27,19
18363,7,22
18367,22,43
18368,28,53
18369,88,94
18370,34,35
18371,4,22
18372,14,42
18373,17,78
18374,20,16
18375,15,33
18376,36,24
18377,52,78
18378,10,58
18382,2,9
18383,0,6
18384,2,12
18387,41,50
18388,14,1
18389,2,2
18391,25,44
18392,61,112
18393,2,12
18394,12,26
18396,13,34
18397,1,3
18398,40,58
18400,29,51
18401,23,90
18402,22,36
18403,4,6
18404,8,28
18406,1,0
18407,22,36
18409,18,14
18412,15,20
18413,5,18
18416,6,11
18420,4,8
18421,24,30
18422,20,33
18423,36,20
18424,56,65
18425,4,60
18427,18,61
18428,5,8
18429,2,2
18430,9,16
18431,0,2
18433,8,23
18434,5,70
18436,10,3
18439,31,27
18440,0,2
18442,5,5
18446,32,25
18447,3,24
18448,11,34
18450,8,7
18451,6,15
18452,18,31
18453,9,7
18454,21,40
18455,75,66
18456,12,19
18457,46,43
18461,6,11
18463,7,2
18464,6,5
18470,10,55
18472,0,16
18474,30,61
18475,5,5
18476,0,7
18478,6,2
18479,8,7
18480,26,47
18481,1,33
18483,14,41
18484,16,23
18485,13,90
18488,0,17
18489,0,26
18490,25,14
18491,18,90
18492,1,10
18494,37,42
18496,4,4
18497,54,70
18498,10,25
18500,8,28
18501,28,31
18502,8,14
18504,8,4
18505,26,15
18508,27,19
18509,60,32
18510,28,43
18512,0,43
18513,35,16
18515,3,13
18517,18,45
18520,12,20
18521,27,25
18522,5,28
18530,7,10
18531,65,47
18533,12,28
18536,19,39
18539,35,55
18540,12,20
18542,25,8
18543,10,11
18544,18,43
18545,5,56
18546,0,4
18547,6,10
18548,4,4
18549,34,28
18551,18,8
18555,2,8
18558,4,17
18559,4,15
18560,3,2
18566,4,91
18567,10,11
18568,9,14
18571,22,36
18572,17,11
18573,12,64
18574,0,1
18577,10,32
18578,14,18
18580,41,54
18581,5,1
18582,28,28
18584,20,35
18585,58,24
18586,29,59
18587,69,33
18591,31,38
18592,49,22
18593,7,16
18594,37,54
18599,8,6
18602,0,32
18603,21,45
18606,35,41
18607,4,11
18608,95,68
18610,15,19
18611,1,56
18612,8,57
18613,0,8
18614,29,63
18615,12,46
18616,9,28
18618,0,5
18619,5,5
18620,0,35
18623,0,124
18624,29,167
18626,4,17
18627,0,4
18628,0,83
18630,1,22
18634,0,2
18635,4,2
18636,13,23
18640,6,9
18646,14,20
18648,18,41
18649,15,22
18653,25,71
18654,39,26
18655,13,30
18656,40,25
18659,13,16
18660,97,91
18662,16,9
18663,23,10
18664,9,21
18668,0,9
18670,8,29
18671,58,77
18672,0,3
18675,46,255
18676,13,15
18678,61,73
18679,0,1
18680,38,36
18681,36,55
18682,16,7
18683,10,20
18684,8,34
18686,7,20
18687,48,72
18688,26,38
18690,5,37
18691,6,48
18692,36,31
18694,23,20
18697,30,27
18698,9,11
18699,2,4
18700,3,2
18705,25,153
18708,48,44
18709,31,146
18710,17,23
18711,15,28
18718,1,6
18719,15,25
18723,8,7
18729,32,76
18730,3,26
18732,18,23
18736,10,32
18738,47,56
18740,15,7
18741,29,54
18742,11,17
18743,11,3
18744,17,20
18745,43,37
18746,7,20
18760,23,44
18763,0,14
18764,13,13
18765,18,25
18769,19,44
18770,8,29
18771,76,82
18776,21,6
18777,26,43
18779,16,23
18780,55,66
18781,37,27
18785,8,15
18786,35,101
18787,20,9
18790,26,44
18798,8,27
18799,1,1
18801,32,24
18804,1,35
18806,5,46
18809,19,25
18810,0,32
18817,7,16
18818,29,48
18820,16,19
18821,13,13
18822,0,18
18824,3,35
18825,29,37
18826,25,45
18829,23,46
18831,2,5
18832,10,25
18835,7,15
18837,56,75
18841,21,76
18842,13,17
18843,74,80
18845,4,4
18846,3,24
18850,0,7
18852,82,117
18853,5,11
18854,2,1
18855,13,49
18856,12,31
18857,11,13
18859,20,32
18860,28,57
18862,22,13
18863,14,86
18864,3,77
18865,7,12
18871,13,19
18872,14,11
18873,1,201
18874,0,93
18875,13,37
18877,5,27
18878,1,6
18879,0,28
18880,3,57
18881,0,11
18882,0,60
18883,19,18
18887,18,26
18890,7,6
18891,29,15
18895,1,17
18898,30,20
18901,20,20
18905,8,19
18907,13,64
18914,37,13
18915,16,17
18916,15,9
18917,49,35
18918,67,33
18919,7,5
18922,12,12
18923,10,13
18925,30,10
18926,12,6
18927,31,32
18928,39,74
18930,11,33
18931,51,45
18932,28,50
18933,30,17
18934,8,22
18936,45,91
18937,0,3
18938,30,20
18939,16,19
18941,2,114
18943,47,10
18945,21,21
18946,42,14
18948,3,2
18952,11,3
18956,18,39
18959,0,55
18961,22,54
18962,12,3
18967,4,23
18972,4,17
18973,17,12
18974,16,23
18975,11,7
18977,43,30
18978,13,19
18979,31,26
18980,32,46
18984,15,10
18985,24,52
18987,20,19
18989,31,56
18990,11,29
18994,34,43
18995,44,23
18997,32,74
18998,4,4
19000,33,24
19006,8,8
19007,58,33
19008,18,19
19010,10,20
19011,42,34
19012,33,31
19014,27,39
19015,50,30
19019,22,32
19020,34,27
19023,21,45
19024,25,72
19025,0,2
19026,4,36
19027,12,10
19028,19,28
19029,32,33
19031,1,13
19033,11,31
19034,11,15
19035,27,26
19040,20,5
19042,8,34
19043,21,16
19047,20,31
19049,14,8
19050,42,39
19052,10,4
19054,34,37
19058,2,1
19061,6,13
19064,1,1
19065,13,17
19068,0,27
19069,13,320
19070,51,85
19071,4,20
19072,23,33
19073,0,15
19074,2,93
19076,2,32
19077,31,8
19080,35,13
19081,21,30
19083,32,43
19084,4,8
19085,32,18
19089,0,136
19091,30,60
19092,101,110
19094,6,16
19098,35,47
19102,14,17
19103,10,14
19104,3,11
19105,29,44
19106,19,32
19107,33,149
19108,0,3
19109,8,87
19110,1,53
19111,7,162
19112,0,68
19113,14,280
19114,0,1
19115,0,22
19116,8,33
19117,0,71
19118,1,89
19119,23,56
19120,15,9
19121,0,1
19122,4,17
19123,52,61
19124,0,36
19129,8,14
19130,7,12
19135,9,24
19141,8,6
19146,16,11
19147,0,11
19148,35,41
19149,54,85
19150,4,0
19153,0,37
19156,2,12
19158,8,44
19167,44,36
19168,11,40
19173,8,10
19174,28,101
19177,5,43
19179,1,1
19182,19,34
19184,49,39
19185,4,24
19186,14,8
19187,0,43
19188,12,66
19189,15,37
19190,9,22
19191,25,44
19192,0,25
19198,11,4
19199,13,7
19200,18,32
19205,26,14
19206,12,163
19207,5,45
19208,10,20
19209,11,38
19211,15,6
19212,43,15
19213,16,11
19216,6,11
19219,21,30
19220,19,21
19223,9,8
19224,11,19
19226,0,36
19228,0,8
19230,0,53
19232,0,429
19233,9,13
19235,32,34
19236,4,7
19237,2,5
19238,4,18
19243,6,5
19244,7,28
19246,27,8
19247,23,39
19249,30,55
19252,13,25
19255,92,73
19256,58,80
19257,5,20
19258,5,28
19263,17,16
19266,18,6
19267,8,6
19269,11,3
19270,24,23
19271,25,20
19273,7,25
19275,21,53
19276,17,29
19279,19,30
19281,6,884
19282,24,43
19283,65,39
19284,49,41
19285,22,21
19286,4,11
19288,9,20
19289,116,107
19290,7,14
19291,0,6
19293,6,12
19294,0,15
19295,0,21
19296,8,9
19298,47,33
19299,48,143
19302,13,5
19307,17,26
19308,1,11
19310,43,145
19315,23,70
19317,5,17
19319,16,11
19321,2,9
19324,15,27
19326,0,3
19331,1,55
19332,26,15
19334,0,78
19335,0,16
19337,33,110
19338,1,12
19339,11,31
19341,13,30
19344,27,34
19345,21,73
19346,17,4
19347,4,25
19348,2,49
19349,0,1
19350,0,148
19354,36,58
19357,33,44
19358,18,24
19359,0,71
19364,20,69
19368,0,16
19371,54,72
19372,25,114
19373,31,25
19374,3,48
19376,21,9
19377,10,22
19380,67,86
19381,2,0
19382,44,42
19383,18,21
19385,71,85
19386,27,34
19387,8,15
19388,10,11
19389,36,13
19390,23,36
19393,36,66
19395,13,16
19396,3,1
19397,12,6
19398,8,10
19400,24,24
19402,30,42
19403,51,103
19404,13,22
19408,19,11
19409,39,63
19410,4,14
19411,18,52
19412,25,89
19413,10,41
19414,19,20
19415,22,49
19417,29,137
19418,4,5
19419,13,11
19420,12,53
19421,7,14
19425,39,57
19426,0,30
19431,27,32
19432,34,40
19433,29,18
19434,24,383
19435,10,37
19436,0,8
19437,25,4
19438,119,84
19439,27,31
19440,40,34
19441,44,20
19442,23,17
19444,19,56
19446,17,17
19447,22,82
19449,12,23
19451,17,43
19453,16,17
19457,65,113
19460,5,16
19461,28,32
19462,21,23
19463,22,24
19465,7,20
19466,4,62
19472,23,12
19475,14,12
19476,40,11
19477,0,2
19479,6,17
19480,27,18
19481,30,40
19482,76,32
19485,7,57
19486,6,7
19487,14,38
19489,24,24
19493,36,41
19495,23,14
19496,32,27
19500,1,0
19501,12,9
19503,39,24
19505,24,66
19511,25,14
19513,6,12
19514,16,23
19515,8,36
19516,37,33
19517,26,51
19518,10,12
19519,34,42
19521,18,35
19522,11,7
19523,22,62
19526,17,14
19527,19,23
19531,32,11
19532,8,3
19536,20,39
19537,12,20
19538,23,28
19539,19,17
19540,18,16
19541,81,83
19543,21,13
19544,31,20
19545,17,31
19548,1,1
19549,1,14
19551,22,52
19552,4,15
19553,10,12
19554,8,10
19555,6,12
19556,39,24
19558,54,68
19559,6,7
19560,18,6
19562,32,100
19563,13,9
19564,34,29
19565,17,23
19566,16,9
19568,17,34
19569,27,16
19570,22,39
19573,41,21
19575,19,91
19576,32,38
19577,15,13
19578,33,31
19579,8,12
19580,12,8
19583,28,25
19585,37,63
19601,10,7
19606,6,8
19607,17,12
19611,19,19
19614,61,76
19615,22,27
19616,12,7
19617,7,12
19618,22,13
19620,25,58
19621,2,76
19623,73,179
19625,17,19
19626,20,22
19628,4,5
19629,73,49
19630,11,13
19632,41,59
19633,29,72
19635,61,102
19636,16,20
19637,7,18
19638,1,120
19639,5,29
19640,2,8
19641,26,42
19642,1,7
19643,5,8
19645,0,42
19646,6,13
19647,0,29
19648,0,14
19649,0,2
19650,7,20
19651,11,3
19653,5,7
19655,0,66
19663,32,31
19664,16,19
19665,44,33
19666,62,64
19667,31,41
19670,53,20
19671,42,48
19673,5,61
19676,44,45
19680,5,46
19681,21,27
19682,22,21
19683,17,54
19684,9,42
19686,10,8
19687,6,8
19689,3,13
19690,0,45
19691,7,27
19692,11,26
19694,13,29
19696,3,39
19697,16,154
19699,7,31
19700,6,3
19701,6,20
19702,16,29
19703,29,20
19704,1,7
19705,5,11
19706,6,30
19707,9,35
19708,6,8
19709,14,20
19710,23,19
19711,10,5
19715,14,34
19717,0,7
19718,1,4
19719,9,23
19720,20,584
19721,9,11
19722,0,31
19723,1,8
19724,8,14
19725,4,34
19726,0,24
19728,4,21
19730,1,12
19731,14,23
19732,2,0
19734,98,108
19735,1,2
19736,10,16
19743,25,41
19744,13,32
19745,21,41
19746,28,18
19747,42,23
19753,42,58
19758,12,26
19761,33,25
19763,21,23
19764,18,43
19765,6,9
19766,1,0
19768,1,27
19770,0,4
19773,16,29
19780,17,33
19785,49,40
19787,45,36
19788,23,34
19790,11,25
19793,28,64
19799,3,9
19803,3,5
19805,10,10
19806,10,15
19807,56,24
19810,55,237
19812,81,115
19815,12,8
19820,22,33
19822,63,61
19823,58,56
19824,13,16
19825,49,120
19826,42,50
19827,3,18
19828,8,32
19829,0,17
19831,1,17
19832,5,3
19834,134,6
19835,10,1
19836,12,8
19837,5,18
19838,18,117
19839,27,24
19840,7,107
19841,0,5
19842,4,21
19843,19,23
19844,5,10
19845,56,86
19846,19,17
19847,10,27
19848,3,41
19849,8,14
19850,1,20
19852,1,46
19854,35,100
19858,16,4
19859,15,28
19861,19,11
19862,6,8
19863,33,40
19864,19,27
19865,30,154
19866,35,56
19867,19,39
19870,10,21
19871,14,32
19872,12,16
19873,13,7
19874,14,5
19875,4,67
19876,22,10
19877,21,29
19878,6,32
19882,0,20
19886,0,5
19888,19,12
19889,13,10
19892,57,58
19893,5,16
19894,0,43
19895,54,54
19896,1,20
19900,15,20
19904,13,9
19906,22,14
19912,8,7
19914,9,11
19915,0,1
19916,0,1
19917,0,2
19919,6,4
19924,1,1
19932,22,16
19933,6,20
19936,0,20
19937,27,109
19938,6,17
19944,7,14
19945,13,30
19946,3,10
19947,0,76
19949,0,1
19950,2,36
19951,32,4
19952,23,44
19953,14,40
19955,8,43
19956,1,3
19957,6,20
19958,30,46
19959,6,12
19961,12,136
19962,8,33
19963,1,6
19964,14,86
19965,4,8
19966,12,4
19967,0,62
19968,2,7
19970,31,19
19971,36,48
19972,37,31
19973,18,29
19974,8,15
19975,54,54
19976,23,41
19977,37,54
19978,60,81
19980,6,3
19981,2,2
19985,1,9
19987,46,33
19989,14,12
19990,31,29
19991,0,17
19992,8,42
19994,6,5
19995,1,11
19998,4,14
19999,4,5
20000,7,11
20003,11,6
20004,9,2
20006,0,2
20007,1,5
20009,14,14
20010,1,0
20011,6,8
20012,25,32
20013,1,2
20015,9,10
20016,31,19
20018,19,14
20019,17,23
20021,10,5
20026,13,17
20027,13,2
20028,51,40
20037,14,6
20038,11,13
20040,14,93
20043,32,43
20044,0,40
20045,6,16
20047,5,32
20048,7,72
20049,20,70
20050,14,25
20052,20,47
20053,1,4
20054,2,15
20055,19,24
20056,2,39
20057,32,87
20060,5,6
20062,0,2
20063,26,77
20064,4,10
20066,19,7
20067,7,17
20068,25,42
20070,28,39
20071,17,15
20073,15,7
20074,1,10
20075,27,13
20077,3,9
20082,18,68
20083,19,52
20084,3,10
20085,0,3
20086,15,19
20087,17,12
20088,52,94
20089,1,5
20091,19,23
20092,5,23
20094,11,40
20095,6,10
20096,4,22
20098,9,11
20101,9,7
20102,25,15
20104,11,18
20105,20,54
20106,9,54
20107,0,22
20108,2,16
20109,28,111
20110,13,13
20111,24,52
20112,48,41
20113,0,21
20114,0,17
20115,5,18
20121,21,28
20124,10,45
20125,9,7
20126,26,8
20128,0,2
20130,14,37
20133,23,33
20134,5,33
20135,33,248
20138,10,14
20139,23,21
20140,13,24
20141,3,3
20142,2,3
20144,25,27
20145,18,26
20147,8,12
20149,5,15
20152,2,11
20153,6,179
20154,16,38
20155,11,42
20156,2,136
20162,23,42
20163,5,23
20165,15,32
20167,18,33
20168,12,8
20169,15,50
20171,0,14
20172,16,30
20173,2,42
20175,11,13
20176,0,75
20178,41,31
20179,7,10
20181,0,1
20182,22,18
20183,34,39
20185,9,7
20187,11,16
20188,6,13
20189,12,21
20190,1,13
20191,4,13
20193,0,6
20194,36,27
20195,7,32
20199,8,12
20201,16,20
20205,1,3
20206,2,6
20209,11,9
20210,6,12
20211,13,51
20212,29,68
20213,1,50
20215,40,18
20217,23,14
20219,22,20
20228,6,13
20232,236,0
20234,11,10
20235,55,123
20237,3,10
20238,36,32
20239,6,13
20240,23,35
20241,21,20
20242,47,80
20243,18,30
20244,2,8
20245,57,67
20246,12,36
20247,30,51
20248,9,39
20249,2,5
20250,4,8
20251,5,5
20252,19,21
20254,1,26
20256,6,34
20259,1,32
20260,7,10
20261,0,11
20262,6,42
20264,0,18
20265,14,28
20267,16,16
20269,30,11
20270,13,21
20271,4,12
20272,1,10
20274,0,30
20276,28,34
20277,4,19
20279,13,15
20280,16,29
20281,89,70
20282,23,25
20284,17,20
20287,10,5
20288,37,41
20291,43,47
20292,29,16
20295,14,0
20300,24,59
20301,11,11
20304,2,12
20314,37,19
20315,0,2
20316,11,16
20317,24,34
20318,18,24
20320,25,11
20322,15,44
20323,4,37
20324,91,114
20325,10,5
20326,0,20
20328,25,76
20329,9,21
20330,19,8
20332,20,14
20334,31,121
20335,67,40
20336,7,41
20337,21,45
20339,19,10
20347,0,14
20348,7,90
20349,7,21
20350,13,12
20352,3,12
20353,18,28
20354,3,12
20355,1,10
20356,47,67
20357,38,125
20358,12,11
20360,0,9
20361,0,5
20363,4,31
20364,17,6
20367,0,5
20369,9,493
20370,8,13
20371,12,22
20373,5,4
20374,0,3
20375,2,16
20378,37,94
20381,13,21
20382,23,78
20383,4,24
20384,0,954
20385,4,20
20387,7,87
20389,11,39
20390,0,13
20391,9,115
20392,52,57
20393,26,65
20394,5,58
20395,7,8
20396,2,11
20399,4,35
20400,78,37
20407,20,52
20410,88,88
20414,66,27
20417,10,21
20423,19,13
20424,27,47
20432,23,24
20435,5,23
20438,16,15
20440,2,27
20442,4,6
20445,31,11
20448,11,98
20449,29,24
20451,10,24
20455,35,25
20457,34,33
20458,15,52
20459,47,15
20460,7,3
20461,33,25
20462,9,9
20463,23,32
20464,19,13
